Chandler	IN	38.0417	-87.3681	3385
Newtown	HI	21.3997	-157.9379	3384
Austin	AR	34.9984	-91.9838	3383
Bamberg	SC	33.2971	-81.0348	3383
Lake Lakengren	OH	39.6884	-84.6935	3383
Lindsborg	KS	38.5736	-97.6745	3383
Islandia	NY	40.8043	-73.1690	3382
Ticonderoga	NY	43.8487	-73.4235	3382
River View Park	PA	40.3926	-75.9588	3380
Water Valley	MS	34.1515	-89.6315	3380
Midland	NC	35.2274	-80.5006	3379
Oakwood	GA	33.5482	-83.9744	3379
Pleasant Hills	MD	39.4796	-76.3941	3379
Hokendauqua	PA	40.6620	-75.4910	3378
Tipton	MO	38.6556	-92.7799	3377
Tuckerton	NJ	39.6032	-74.3401	3377
Broadway East	MD	39.3085	-76.5888	3376
French Camp	CA	37.8841	-121.2711	3376
Piney Point Village	TX	29.7599	-95.5172	3376
Warsaw	NY	42.7401	-78.1328	3376
Ferriday	LA	31.6302	-91.5546	3375
Spearman	TX	36.1984	-101.1924	3375
Springdale	PA	40.5409	-79.7839	3375
Vineyards	FL	26.2237	-81.7280	3375
Cuba	MO	38.0628	-91.4035	3374
Rogersville	MO	37.1170	-93.0557	3374
Lutcher	LA	30.0405	-90.6990	3373
Karnes City	TX	28.8850	-97.9008	3371
San Antonio Heights	CA	34.1556	-117.6564	3371
Shackelford	CA	37.6138	-120.9927	3371
Fulton	IL	41.8672	-90.1596	3369
Maiden	NC	35.5757	-81.2117	3369
Vails Gate	NY	41.4543	-74.0576	3369
Clinton	CT	41.2787	-72.5276	3368
West Point	NE	41.8417	-96.7086	3368
Zumbrota	MN	44.2941	-92.6691	3365
Georgetown	IL	39.9753	-87.6359	3363
Hauʻula-Punaluʻu	HI	21.5980	-157.8971	3363
Clifton	TX	31.7824	-97.5767	3361
Reamstown	PA	40.2115	-76.1233	3361
South Alamo	TX	26.1570	-98.1086	3361
South Duxbury	MA	42.0232	-70.6828	3360
Shannondale	WV	39.2171	-77.8075	3358
Lincoln Heights	OH	39.2390	-84.4555	3357
Newton	MS	32.3213	-89.1634	3356
Vinton	LA	30.1908	-93.5813	3355
Boardman	OR	45.8399	-119.7006	3354
Mount Oliver	PA	40.4142	-79.9878	3354
Kelseyville	CA	38.9779	-122.8394	3353
Manti	UT	39.2683	-111.6369	3353
Aubrey	TX	33.3043	-96.9861	3352
Winnsboro	SC	34.3807	-81.0865	3351
Big Lake	AK	61.5214	-149.9544	3350
Cutchogue	NY	41.0107	-72.4851	3349
Oak Point	TX	33.1901	-96.9917	3349
Long Prairie	MN	45.9747	-94.8656	3347
Prestonsburg	KY	37.6656	-82.7716	3347
Sleepy Hollow	IL	42.0942	-88.3026	3346
Upper Manoa	HI	21.3231	-157.8063	3345
Hahnville	LA	29.9766	-90.4090	3344
Van Alstyne	TX	33.4215	-96.5772	3344
Brimfield	OH	41.1001	-81.3465	3343
Montura	FL	26.6364	-81.1004	3343
Waterloo	WI	43.1839	-88.9884	3343
Agua Dulce	CA	34.4964	-118.3256	3342
Lebanon	VA	36.9009	-82.0801	3342
Ocean Grove	NJ	40.2121	-74.0065	3342
Llano	TX	30.7594	-98.6750	3341
Ossian	IN	40.8806	-85.1664	3341
Crestview Hills	KY	39.0273	-84.5849	3340
Heavener	OK	34.8893	-94.6008	3340
Winnsboro	TX	32.9573	-95.2902	3340
Auburn	NE	40.3928	-95.8389	3339
Baldwyn	MS	34.5095	-88.6353	3339
Durand	MI	42.9120	-83.9847	3338
Vandenberg Space Force Base	CA	34.7483	-120.5182	3338
Moulton	AL	34.4812	-87.2934	3337
Pine Island	MN	44.2013	-92.6463	3337
Newbern	TN	36.1129	-89.2617	3336
Rockport	ME	44.1845	-69.0761	3336
Haughton	LA	32.5326	-93.5041	3334
Lake Belvedere Estates	FL	26.6892	-80.1334	3334
West Point	VA	37.5315	-76.7964	3333
Canton	SD	43.3008	-96.5928	3331
Nicholls	GA	31.5174	-82.6349	3331
Alamo	GA	32.1471	-82.7779	3330
West Liberty	KY	37.9215	-83.2596	3330
Dana	NC	35.3293	-82.3754	3329
India Hook	SC	35.0074	-81.0217	3328
Montauk	NY	41.0359	-71.9545	3326
Wrightstown	WI	44.3258	-88.1629	3325
Clearview	WA	47.8337	-122.1260	3324
Mingo Junction	OH	40.3217	-80.6098	3324
Peaceful Valley	WA	48.9382	-122.1473	3324
Richville	OH	40.7512	-81.4779	3324
Marysville	KS	39.8411	-96.6472	3323
Mulberry	OH	39.1934	-84.2422	3323
Barron	WI	45.4014	-91.8491	3322
Lakeland	GA	31.0410	-83.0751	3322
Spring City	PA	40.1768	-75.5477	3322
Blairsville	PA	40.4312	-79.2609	3321
Sugar Creek	MO	39.1097	-94.4447	3320
Avon	NY	42.9120	-77.7456	3319
Larch Way	WA	47.8429	-122.2528	3318
Savannah	TX	33.2260	-96.9079	3318
Duncan	SC	34.9379	-82.1451	3317
Northwest Harbor	NY	41.0098	-72.2212	3317
Saint Augusta	MN	45.4583	-94.1980	3317
Saint Augusta	MN	45.4786	-94.1542	3317
West Lake Hills	TX	30.2980	-97.8020	3317
Cottonwood	CA	40.3857	-122.2808	3316
Edcouch	TX	26.2940	-97.9606	3316
Big Lake	TX	31.1915	-101.4604	3315
Denmark	SC	33.3227	-81.1423	3315
Ingalls Park	IL	41.5225	-88.0428	3314
North Lakeport	CA	39.0883	-122.9054	3314
Flat Rock	NC	35.2712	-82.4415	3313
New Baden	IL	38.5350	-89.7006	3313
Jasper	TN	35.0742	-85.6261	3312
Pagedale	MO	38.6834	-90.3076	3312
Huntingtown Town Center	MD	38.6210	-76.6161	3311
Pixley	CA	35.9686	-119.2918	3310
Terra Bella	CA	35.9624	-119.0443	3310
Mabank	TX	32.3665	-96.1008	3309
Uniontown	OH	40.9751	-81.4082	3309
New York Mills	NY	43.1054	-75.2913	3308
Pine Ridge	SD	43.0255	-102.5563	3308
Eastlawn Gardens	PA	40.7507	-75.2957	3307
Moreland Hills	OH	41.4478	-81.4276	3307
Cassville	MO	36.6770	-93.8688	3306
Greensburg	OH	40.9317	-81.4648	3306
Hatfield	PA	40.2798	-75.2993	3306
Ajo	AZ	32.3717	-112.8607	3304
Annandale	MN	45.2627	-94.1244	3304
Princess Anne	MD	38.2029	-75.6924	3303
Middleville	MI	42.7131	-85.4620	3301
Saylorville	IA	41.6786	-93.6297	3301
Lordstown	OH	41.1656	-80.8576	3300
Galena	IL	42.4167	-90.4290	3299
Hubbard	OR	45.1823	-122.8079	3299
Manor	PA	40.3340	-79.6700	3299
Mount Pleasant	UT	39.5469	-111.4555	3299
Hannahs Mill	GA	32.9329	-84.3494	3298
Hollywood Park	TX	29.6005	-98.4872	3298
Rockfish	NC	34.9927	-79.0661	3298
Venus	TX	32.4335	-97.1025	3297
Louisiana	MO	39.4489	-91.0515	3296
Mount Shasta	CA	41.3102	-122.3123	3296
North Middletown	NJ	40.4395	-74.1190	3295
Mayfield	OH	39.4948	-84.3727	3294
Forestville	CA	38.4735	-122.8903	3293
De Witt	AR	34.2929	-91.3379	3292
North Pembroke	MA	42.0932	-70.7925	3292
Springvale	ME	43.4667	-70.7937	3292
Woodlawn	OH	39.2520	-84.4702	3292
Brodhead	WI	42.6183	-89.3762	3291
Burbank	WA	46.1999	-119.0131	3291
Spencer	NC	35.6924	-80.4348	3291
Breckenridge	MN	46.2636	-96.5881	3290
Las Quintas Fronterizas	TX	28.6905	-100.4687	3290
Las Quintas Fronterizas Colonia	TX	28.6914	-100.4692	3290
Wellsboro	PA	41.7487	-77.3005	3290
Hanover	MN	45.1558	-93.6663	3289
Baldwin	GA	34.4918	-83.5374	3286
Maybrook	NY	41.4840	-74.2177	3286
Cambrian Park	CA	37.2569	-121.9308	3282
Fox Run	PA	40.7023	-80.0828	3282
Muldrow	OK	35.4062	-94.5988	3282
Hanceville	AL	34.0607	-86.7675	3281
Ingram	PA	40.4462	-80.0675	3281
Linwood	PA	39.8265	-75.4255	3281
Reno	TX	33.6632	-95.4625	3281
Berwyn Heights	MD	38.9940	-76.9105	3280
Cornville	AZ	34.7178	-111.9215	3280
East Richmond Heights	CA	37.9449	-122.3136	3280
Perham	MN	46.5944	-95.5725	3278
Fort Edward	NY	43.2670	-73.5846	3277
Kotzebue	AK	66.8985	-162.5981	3277
Newburgh	IN	37.9445	-87.4053	3277
Orange	OH	41.4498	-81.4807	3277
Midway	FL	30.4955	-84.4544	3276
Wynantskill	NY	42.6968	-73.6443	3276
Bishopville	SC	34.2182	-80.2484	3274
El Cenizo	TX	27.3522	-99.4925	3273
Cadiz	OH	40.2728	-80.9968	3271
Hemlock Farms	PA	41.3268	-75.0366	3271
Howards Grove	WI	43.8339	-87.8201	3271
Gray	GA	33.0096	-83.5338	3269
Hawthorne	NV	38.5246	-118.6246	3269
Shelby	MT	48.5053	-111.8570	3268
Bainbridge	OH	41.3864	-81.3396	3267
Ravena	NY	42.4684	-73.8162	3267
Seacliff	CA	36.9741	-121.9158	3267
Southampton	NY	40.8843	-72.3895	3265
Mount Healthy Heights	OH	39.2703	-84.5680	3264
Holton	KS	39.4653	-95.7364	3263
Pinch	WV	38.4087	-81.4818	3262
Checotah	OK	35.4701	-95.5230	3261
Loyola	CA	37.3513	-122.1005	3261
South Jacksonville	IL	39.7087	-90.2282	3261
Russell	KY	38.5173	-82.6977	3260
Gilmanton	NH	43.4243	-71.4145	3259
Garnett	KS	38.2806	-95.2419	3258
Lower Palolo	HI	21.2928	-157.8017	3257
Hodgenville	KY	37.5740	-85.7400	3256
Kalaheo Hillside	HI	21.4162	-157.7526	3256
Philippi	WV	39.1523	-80.0404	3256
Athens	PA	41.9573	-76.5180	3255
Blissfield	MI	41.8325	-83.8624	3255
Ripley	WV	38.8187	-81.7107	3255
Saddle River	NJ	41.0318	-74.1021	3255
Balcones Heights	TX	29.4880	-98.5517	3254
Kennedy	CA	37.9299	-121.2527	3254
Sunapee	NH	43.3876	-72.0879	3254
Winnie	TX	29.8202	-94.3841	3254
Netcong	NJ	40.8990	-74.7065	3253
Mauriceville	TX	30.2035	-93.8663	3252
Northwest Harwinton	CT	41.7769	-73.0792	3252
Sunnyslope	WA	47.4729	-120.3367	3252
Nesquehoning	PA	40.8645	-75.8110	3251
North Hartsville	SC	34.3938	-80.0695	3251
Upland	PA	39.8526	-75.3827	3251
Milan	NM	35.1698	-107.8909	3250
North Wales	PA	40.2109	-75.2782	3250
Casa Conejo	CA	34.1836	-118.9434	3249
Windermere	FL	28.4956	-81.5348	3249
Jefferson	OR	44.7196	-123.0104	3247
Medina	TX	29.7966	-99.2464	3247
Okemah	OK	35.4326	-96.3050	3247
Underwood-Petersville	AL	34.8770	-87.6972	3247
Butte	AK	61.5422	-149.0333	3246
Liberty	SC	34.7879	-82.6924	3246
Pitcairn	PA	40.4031	-79.7781	3246
Hinton	OK	35.4714	-98.3556	3244
South Hempstead	NY	40.6809	-73.6154	3243
Benson	MN	45.3150	-95.6025	3240
Monmouth Beach	NJ	40.3304	-73.9815	3239
Crandall	TX	32.6279	-96.4558	3238
Gunnison	UT	39.1552	-111.8183	3238
West Point	GA	32.7935	-83.8074	3238
Franklin	MI	42.5223	-83.3060	3237
Oliver Springs	TN	36.0445	-84.3444	3237
Plainview	MN	44.1650	-92.1716	3237
Blue Earth	MN	43.6375	-94.1022	3236
Brooktrails	CA	39.4438	-123.3853	3235
North Alamo	TX	26.2173	-98.1289	3235
Benton City	WA	46.2632	-119.4878	3234
Jackson	MN	43.6208	-94.9886	3234
Lockeford	CA	38.1635	-121.1499	3233
Gravette	AR	36.4220	-94.4536	3232
Ponderosa Park	CO	39.4083	-104.6511	3232
Moosup	CT	41.7129	-71.8809	3231
Clyde Hill	WA	47.6318	-122.2179	3230
Vicksburg	MI	42.1200	-85.5328	3230
Coplay	PA	40.6701	-75.4955	3229
Welsh	LA	30.2360	-92.8226	3227
Haskell	TX	33.1576	-99.7337	3226
Medina	WA	47.6209	-122.2276	3226
North Cape May	NJ	38.9821	-74.9579	3226
Wesleyville	PA	42.1403	-80.0151	3226
Boiling Springs	PA	40.1498	-77.1283	3225
Ozona	TX	30.7102	-101.2007	3225
Carlyle	IL	38.6103	-89.3726	3224
Heyburn	ID	42.5585	-113.7639	3223
Tomahawk	WI	45.4711	-89.7299	3223
Iowa	LA	30.2369	-93.0138	3219
Melbourne Beach	FL	28.0683	-80.5603	3219
Meadow Vista	CA	39.0010	-121.0219	3217
Union City	PA	41.8995	-79.8453	3217
Biscayne Park	FL	25.8826	-80.1806	3216
Cleveland	OK	36.3103	-96.4658	3216
New Holstein	WI	43.9500	-88.0843	3216
Flagler Estates	FL	29.6455	-81.4570	3215
Momence	IL	41.1667	-87.6628	3213
Laguna Vista	TX	26.1009	-97.2903	3212
Brackenridge	PA	40.6081	-79.7412	3211
Delanco	NJ	40.0507	-74.9535	3211
Oakridge	OR	43.7465	-122.4617	3211
Georgetown	IN	38.2945	-85.9755	3210
Port Washington North	NY	40.8448	-73.7018	3207
Orchard Park	NY	42.7676	-78.7439	3206
Pretty Bayou	FL	30.1966	-85.6966	3206
Pittsboro	IN	39.8639	-86.4669	3205
Ebensburg	PA	40.4851	-78.7247	3203
Fort Hall	ID	43.0333	-112.4383	3201
Dundee	OR	45.2782	-123.0109	3200
East Dundee	IL	42.0989	-88.2715	3200
Tipton	IA	41.7697	-91.1279	3200
Barrett	TX	29.8800	-95.0630	3199
Rockwood	MI	42.0709	-83.2466	3199
Wanakah	NY	42.7462	-78.9031	3199
Warrior	AL	33.8143	-86.8094	3199
Cactus	TX	36.0523	-102.0024	3197
Ellsworth	WI	44.7322	-92.4874	3197
Highland	WA	46.1315	-119.1142	3197
Goffstown	NH	43.0204	-71.6004	3196
Pleasant Valley	WV	39.4554	-80.1418	3196
Vineyard	UT	40.2970	-111.7467	3195
Williamsburg	IA	41.6611	-92.0091	3195
Cliffwood Beach	NJ	40.4421	-74.2168	3194
Vado	NM	32.1118	-106.6625	3194
New Hope	MS	33.4682	-88.3267	3193
Sandia Heights	NM	35.1770	-106.4914	3193
Deer Park	IL	41.2950	-89.0362	3192
Milbank	SD	45.2191	-96.6356	3192
Brentwood	MD	38.9432	-76.9566	3191
Centerville	PA	40.0453	-79.9756	3191
Greenwood	LA	32.4429	-93.9730	3191
Boscobel	WI	43.1344	-90.7054	3189
Montezuma	GA	32.3052	-84.0274	3189
Ladysmith	WI	45.4630	-91.1040	3188
South Blooming Grove	NY	41.3734	-74.1784	3188
Clarksville	TX	33.6107	-95.0527	3187
Nellis Air Force Base	NV	36.2461	-115.0572	3187
Homeland	MD	39.3582	-76.6244	3186
Scissors	TX	26.1398	-98.0539	3186
Meadowbrook	CA	33.7258	-117.2851	3185
Sixmile Run	NJ	40.4576	-74.5115	3184
Smithville-Sanders	IN	39.0597	-86.5108	3184
Three Lakes	WA	47.9448	-122.0115	3184
Elk Ridge	UT	40.0113	-111.6769	3183
Grantville	GA	33.2348	-84.8358	3183
Homer	NY	42.6370	-76.1788	3183
Kingstree	SC	33.6677	-79.8306	3183
Sumner	IL	38.7170	-87.8614	3183
Abingdon	IL	40.8045	-90.4018	3182
Madison	OH	41.7712	-81.0498	3182
Wildwood Crest	NJ	38.9748	-74.8335	3182
Mamou	LA	30.6338	-92.4193	3181
Olney	TX	33.3707	-98.7528	3179
Priceville	AL	34.5251	-86.8947	3179
West Union	OH	38.7945	-83.5452	3179
Balmville	NY	41.5348	-74.0149	3178
Chimayo	NM	36.0039	-105.9470	3177
Gillespie	IL	39.1298	-89.8195	3176
San Joaquin Hills	CA	33.6117	-117.8367	3176
Chandler	OK	35.7017	-96.8809	3175
Nyssa	OR	43.8768	-116.9949	3175
Warsaw	NC	34.9993	-78.0911	3175
Barbourville	KY	36.8665	-83.8888	3174
Thiensville	WI	43.2375	-87.9787	3174
Pickens	SC	34.8835	-82.7074	3173
Tallapoosa	GA	33.7445	-85.2880	3171
Pierre Part	LA	29.9652	-91.2032	3169
Cedonia	MD	39.3322	-76.5321	3168
Clinton Corners	NY	41.8301	-73.7623	3168
Nokomis	FL	27.1192	-82.4443	3167
Mount Penn	PA	40.3282	-75.8908	3165
Oxoboxo River	CT	41.4439	-72.1250	3165
Saint James	NC	33.9293	-78.1164	3165
Corning	AR	36.4078	-90.5798	3162
Dennis Port	MA	41.6585	-70.1286	3162
Valhalla	NY	41.0748	-73.7751	3162
Yokuts Valley	CA	36.7402	-119.2468	3162
DeQuincy	LA	30.4505	-93.4332	3161
Oak Ridge North	TX	30.1602	-95.4444	3161
Cashmere	WA	47.5224	-120.4698	3159
Sedco Hills	CA	33.6417	-117.2909	3158
Delhi	NY	42.2781	-74.9160	3157
Ponce Inlet	FL	29.0964	-80.9370	3157
East Prairie	MO	36.7798	-89.3856	3155
Grangeville	ID	45.9265	-116.1224	3155
Hamburg	NJ	41.1534	-74.5763	3155
Burney	CA	40.8824	-121.6608	3154
Grape Creek	TX	31.5793	-100.5476	3154
Hilliard	FL	30.6911	-81.9173	3154
Riverdale	CA	36.4311	-119.8596	3153
Estacada	OR	45.2896	-122.3337	3152
Maple Heights-Lake Desire	WA	47.4441	-122.0974	3152
McDonald	OH	41.1637	-80.7242	3152
Nevada City	CA	39.2617	-121.0178	3152
Pendleton	SC	34.6518	-82.7837	3152
Millersburg	OH	40.5545	-81.9179	3151
Bishop	TX	27.5861	-97.7992	3150
Dadeville	AL	32.8312	-85.7636	3150
Pittsfield	ME	44.7826	-69.3834	3150
Riverside	MO	39.1775	-94.6130	3150
Bethany	MO	40.2683	-94.0283	3149
River Bend	NC	35.0690	-77.1469	3149
Swansboro	NC	34.6877	-77.1191	3149
West Portsmouth	OH	38.7584	-83.0291	3149
Fairbanks Ranch	CA	32.9939	-117.1873	3148
Whispering Pines	NC	35.2557	-79.3722	3148
Grayson	GA	33.8943	-83.9557	3147
Las Lomas	TX	26.3648	-98.7753	3147
Columbus	KS	37.1692	-94.8441	3146
Four Corners	MT	45.6600	-111.1850	3146
Portageville	MO	36.4253	-89.6995	3146
Upper Palolo	HI	21.3124	-157.7868	3145
Algona	WA	47.2790	-122.2521	3144
Chattahoochee	FL	30.7055	-84.8457	3144
Corydon	IN	38.2120	-86.1219	3144
Trafford	PA	40.3856	-79.7589	3144
Baltimore Highlands	MD	39.2934	-76.5661	3143
Brillion	WI	44.1772	-88.0643	3142
Ladonia	AL	32.4682	-85.0791	3142
Nash	TX	33.4423	-94.1308	3141
Myerstown	PA	40.3745	-76.3027	3140
Avondale Estates	GA	33.7715	-84.2671	3139
Zillah	WA	46.4021	-120.2620	3138
Carrollton	OH	40.5728	-81.0857	3137
Ellwood Park/Monument	MD	39.2972	-76.5722	3137
Marienville	PA	41.4689	-79.1231	3137
Eunice	NM	32.4373	-103.1591	3136
Bonanza	GA	33.4657	-84.3366	3135
Sloatsburg	NY	41.1545	-74.1929	3135
Frostproof	FL	27.7459	-81.5306	3134
Macungie	PA	40.5159	-75.5552	3134
Prescott	AR	33.8026	-93.3810	3133
Nashville	IL	38.3437	-89.3806	3132
Grand Saline	TX	32.6735	-95.7094	3131
Pine Hills	CA	40.7332	-124.1523	3131
Red Bay	AL	34.4398	-88.1409	3131
Mountain View Acres	CA	34.4967	-117.3489	3130
San Carlos	TX	26.2956	-98.0720	3130
Fayetteville	PA	39.9112	-77.5500	3128
Mono Vista	CA	37.9977	-120.2699	3127
Allendale	SC	33.0079	-81.3084	3126
Rural Hall	NC	36.2404	-80.2934	3126
Tonkawa	OK	36.6784	-97.3100	3126
La Center	WA	45.8623	-122.6704	3125
Cross Mountain	TX	29.6455	-98.6595	3124
Wildwood Lake	TN	35.0920	-84.8544	3124
Clayton	DE	39.2907	-75.6344	3123
Williams	AZ	35.2495	-112.1910	3122
Delta	OH	41.5737	-84.0052	3121
Mannford	OK	36.1334	-96.3545	3121
Cloverdale	VA	37.3651	-79.9056	3119
North Crossett	AR	33.1657	-91.9415	3119
Wise	VA	36.9759	-82.5757	3119
Attica	IN	40.2942	-87.2489	3117
Rancho Santa Fe	CA	33.0203	-117.2028	3117
Landis	NC	35.5457	-80.6109	3116
Bandon	OR	43.1190	-124.4085	3115
Licking	MO	37.4995	-91.8571	3115
Homestead	PA	40.4059	-79.9120	3114
Niantic	CT	41.3254	-72.1931	3114
South Pittsburg	TN	35.0123	-85.7044	3114
Dade City North	FL	28.3833	-82.1939	3113
Greenwood Lake	NY	41.2226	-74.2943	3113
Lesslie	SC	34.8907	-80.9565	3112
Westfield	MD	39.3592	-76.5515	3111
Hogansville	GA	33.1732	-84.9149	3110
Walbridge	OH	41.5878	-83.4933	3109
Cutten	CA	40.7698	-124.1428	3108
Esparto	CA	38.6921	-122.0172	3108
Chickamauga	GA	34.8712	-85.2908	3107
Garner	IA	43.1025	-93.6019	3107
Hickory Hills	MS	30.4569	-88.6392	3107
McCall	ID	44.9110	-116.0987	3106
Westville	IL	40.0423	-87.6386	3105
Bean Station	TN	36.3437	-83.2841	3104
Channel Islands Beach	CA	34.1581	-119.2232	3103
Middlebury	IN	39.2642	-87.1189	3103
Moss Beach	CA	37.5274	-122.5133	3103
Peterborough	NH	42.8706	-71.9518	3103
Pomona	NY	41.1670	-74.0432	3103
Warrensburg	NY	43.4967	-73.7762	3103
Lanai City	HI	20.8276	-156.9240	3102
Tybee Island	GA	32.0002	-80.8457	3102
Bethel Acres	OK	35.3087	-97.0256	3101
Airville	PA	39.8323	-76.4064	3100
Fairview	NY	41.0434	-73.7974	3099
Mechanicsville	PA	40.9665	-76.5866	3099
Cherry Valley	IL	42.2347	-88.9490	3098
Belgrade	ME	44.4473	-69.8325	3096
Fairport Harbor	OH	41.7500	-81.2740	3096
Hiawatha	KS	39.8525	-95.5358	3095
Algoma	WI	44.6089	-87.4326	3094
Crockett	CA	38.0524	-122.2130	3094
North Shore	VA	37.0821	-79.6584	3094
Somerville	TN	35.2437	-89.3501	3094
Concordia	NJ	40.3109	-74.4482	3092
Nicholson	MS	30.4771	-89.6937	3092
Hansville	WA	47.9187	-122.5543	3091
Taft	TX	27.9789	-97.3986	3091
Weaver	AL	33.7520	-85.8114	3091
Clear Lake Riviera	CA	38.9541	-122.7208	3090
Hideaway	TX	32.4904	-95.4575	3090
Tiger Point	FL	30.3785	-87.0555	3090
Westfield	NY	42.3223	-79.5781	3090
Blennerhassett	WV	39.2637	-81.6293	3089
Crystal River	FL	28.9025	-82.5926	3089
Brightwaters	NY	40.7209	-73.2673	3088
Wilder	KY	39.0564	-84.4869	3088
Milton	NY	43.0337	-73.8526	3087
Soperton	GA	32.3771	-82.5924	3087
Kingman	KS	37.6459	-98.1137	3086
East Gaffney	SC	35.0801	-81.6329	3085
Blue Ridge	VA	37.3785	-79.8070	3084
North Falmouth	MA	41.6459	-70.6184	3084
Kenova	WV	38.3990	-82.5782	3083
Clare	MI	43.8195	-84.7686	3082
Pottsville	AR	35.2481	-93.0491	3082
The Plains	OH	39.3690	-82.1324	3080
Canterwood	WA	47.3751	-122.5893	3079
Kamehameha Heights	HI	21.3339	-157.8628	3079
Montrose	MN	45.0650	-93.9111	3079
North River Shores	FL	27.2175	-80.2698	3079
Westhampton	NY	40.8245	-72.6662	3079
Wormleysburg	PA	40.2629	-76.9139	3079
Double Oak	TX	33.0651	-97.1106	3078
Pine City	MN	45.8261	-92.9685	3078
Wallburg	NC	36.0101	-80.1392	3078
Barton Creek	TX	30.2852	-97.8692	3077
Boothbay	ME	43.8765	-69.6337	3077
Cave Springs	AR	36.2634	-94.2319	3076
Havana	IL	40.3000	-90.0610	3076
Hillsboro	MO	38.2323	-90.5629	3076
Rock Island	FL	26.1551	-80.1770	3076
Boutte	LA	29.9024	-90.3881	3075
Doylestown	OH	40.9701	-81.6965	3075
Tilton-Northfield	NH	43.4430	-71.5936	3075
Tishomingo	OK	34.2362	-96.6786	3075
Blountville	TN	36.5332	-82.3268	3074
Feasterville	PA	40.1500	-74.9970	3074
Norco	LA	29.9991	-90.4123	3074
Acushnet Center	MA	41.6851	-70.9064	3073
Brices Creek	NC	35.0560	-77.0877	3073
Rush City	MN	45.6855	-92.9655	3072
Brazoria	TX	29.0444	-95.5691	3071
Lake Arrowhead	ME	43.6637	-70.7348	3071
Maugansville	MD	39.6929	-77.7447	3071
Freedom	CA	36.9352	-121.7730	3070
Pajaro	CA	36.9041	-121.7486	3070
Edgewood	PA	40.4320	-79.8814	3069
Proctor	MN	46.7472	-92.2255	3068
Buckner	MO	39.1325	-94.1986	3067
Lucerne	CA	39.0902	-122.7964	3067
McSherrystown	PA	39.8073	-77.0114	3067
Hickory Creek	TX	31.3788	-95.3213	3066
Sherrill	NY	43.0737	-75.5982	3066
Arlington	MD	39.3486	-76.6832	3065
Atoka	OK	34.3859	-96.1283	3065
Mount Pocono	PA	41.1220	-75.3646	3065
Providence	KY	37.3976	-87.7628	3065
Yerington	NV	38.9858	-119.1629	3064
Needville	TX	29.3994	-95.8377	3063
Culloden	WV	38.4201	-82.0554	3061
Combes	TX	26.2487	-97.7339	3059
Dalzell	SC	34.0168	-80.4301	3059
Ellsworth	KS	38.7306	-98.2281	3057
Pleasant Valley	MO	39.2164	-94.4841	3056
Springfield	KY	37.6853	-85.2222	3055
Holloman Air Force Base	NM	32.8483	-106.0998	3054
Orofino	ID	46.4793	-116.2551	3054
Verona	MS	34.1943	-88.7198	3054
Lodi	WI	43.3139	-89.5265	3052
Angwin	CA	38.5757	-122.4500	3051
Atkins	AR	35.2465	-92.9366	3051
Lake Orion	MI	42.7845	-83.2397	3051
Mellwood	MD	38.8104	-76.8241	3051
Lake Success	NY	40.7707	-73.7176	3050
Bellows Falls	VT	43.1334	-72.4440	3048
Kendall Green	FL	26.2540	-80.1239	3048
Lakemore	OH	41.0209	-81.4360	3048
West Burlington	IA	40.8250	-91.1565	3047
Parker	AZ	34.1500	-114.2891	3046
Rothsville	PA	40.1512	-76.2511	3044
Wyncote	PA	40.0945	-75.1488	3044
Wyoming	PA	41.3118	-75.8374	3044
Silt	CO	39.5486	-107.6562	3043
Lanesborough	MA	42.5173	-73.2282	3042
Jefferson	OH	41.7387	-80.7698	3041
Robbinsville	NJ	40.2146	-74.6193	3041
Buffalo	MO	37.6439	-93.0924	3040
Lower Wilhelmina	HI	21.2815	-157.7944	3039
Mohnton	PA	40.2859	-75.9844	3036
Port Angeles East	WA	48.1067	-123.3717	3036
Salmon	ID	45.1758	-113.8959	3036
Frisco	CO	39.5744	-106.0975	3035
Granite Hills	CA	32.8031	-116.9048	3035
Island Walk	FL	26.2510	-81.7110	3035
Elma	WA	47.0034	-123.4088	3034
Gulivoire Park	IN	41.6134	-86.2453	3033
Shenandoah Farms	VA	38.9818	-78.0756	3033
York Harbor	ME	43.1368	-70.6456	3033
Lakewood	SC	33.8468	-80.3501	3032
Milton	LA	30.1038	-92.0765	3030
San Saba	TX	31.1957	-98.7181	3030
Genoa City	WI	42.4984	-88.3281	3029
Keego Harbor	MI	42.6081	-83.3438	3029
Arbuckle	CA	39.0174	-122.0577	3028
Williston	SC	33.4027	-81.4201	3028
Pannill Fork	VA	36.7090	-80.0131	3027
Pantops	VA	38.0338	-78.4551	3027
Hartford	SD	43.6230	-96.9425	3025
Royal Palm Estates	FL	26.6810	-80.1330	3025
Las Lomas	CA	36.8652	-121.7349	3024
Girard	PA	42.0003	-80.3181	3023
North Barrington	IL	42.2078	-88.1406	3022
Emmitsburg	MD	39.7045	-77.3269	3021
Beechwood Trails	OH	40.0237	-82.6507	3020
Milford	IA	43.3247	-95.1500	3018
New Britain	PA	40.2990	-75.1810	3017
Yountville	CA	38.4016	-122.3608	3017
Ridgemark	CA	36.8125	-121.3658	3016
Beechwood	MI	42.7970	-86.1259	3015
Agua Dulce	TX	31.6551	-106.1389	3014
Anza	CA	33.5550	-116.6736	3014
Henrietta	TX	33.8173	-98.1953	3014
